TRAVEL_ID,recommend_result_place
a_a007205,"['서울 선릉과 정릉', '코엑스', '마이아트뮤지엄', '잠원한강공원', '광림아트센터 BBCH홀', '봉은사', '코엑스 아쿠아리움', '현대모터스튜디오 서울', '일상비일상의틈', '도산근린공원']"
a_a017538,"['시흥배곧한울공원', '오아시스', '배곧생명공원', '물왕호수', '시흥오이도박물관', '오이도 빨강등대', '오이도', '시흥갯골생태공원']"
a_a002425,"['서대문 자연사박물관', '서대문독립공원', '안산자락길', '서대문형무소역사관']"
a_a004008,"['탄도항', '시화나래조력공원', '동춘서커스 상설공연장', '유리섬박물관', '대부바다향기테마파크', '화랑유원지', '방아머리해수욕장', '바다향기수목원']"
a_a002494,"['비스타워커힐 서울', '빛의시어터', '뚝섬한강공원', '서울어린이대공원', '그랜드워커힐서울', '서울어린이대공원 동물원']"
a_a006590,"['서울 선릉과 정릉', '코엑스', '봉은사', '광림아트센터 BBCH홀', '잠원한강공원', '코엑스 아쿠아리움', '마이아트뮤지엄', '현대모터스튜디오 서울', '도산근린공원', '일상비일상의틈']"
a_a009411,"['쉬자파크', '더그림', '두물머리나루터', '두물머리', '용문사', '두물머리 물래길 1코스', '두물머리연핫도그', '세미원', '황순원문학관 소나기마을', '양평곤충박물관']"
a_a006712,"['수원시립 아이파크미술관', '플라잉수원', '경수갤러리', '용연', '수원화성 연무대 관광안내소', '서울대학교 수원수목원', '광교호수공원', '수원탑동시민농장', '만석공원', '수원화성 서장대']"
a_a004807,"['남한산성둘레길 1코스', '남한산성 서문 전망대', '화담숲', '남한산성 행궁', '남한산성', '한국도자재단 경기도자박물관', '곤지암리조트 스파라스파', '곤지암리조트']"
a_a001892,"['백범광장', '덕수궁', '숭례문', '국립현대미술관 덕수궁관', '충무아트센터 대극장', '천주교서울대교구 주교좌 명동대성당', '문화역서울284', '청계광장', '환구단', '하이커그라운드']"
a_a003320,"['에버랜드 정문', '스타벅스 용인에버랜드R점', '에버랜드 판다월드', '호암미술관', '에버랜드 로스트밸리', '에버랜드 아마존익스프레스', '백남준아트센터', '캐리비안베이', '경기도어린이박물관', '경기도박물관']"
a_a006803,"['서울대학교 수원수목원', '수원시립 아이파크미술관', '경수갤러리', '플라잉수원', '수원화성 동북공심돈', '수원화성 연무대 관광안내소', '용연', '광교호수공원', '수원탑동시민농장', '방화수류정']"
a_a014461,"['롯데호텔월드', '롯데월드 샤롯데씨어터', '롯데시네마 월드타워', '올림픽공원', '송파나루공원', '석촌호수 서호', '석촌호수 동호', '석촌호수수변무대', '올림픽공원 88잔디마당', '롯데월드 어드벤처']"
a_a001199,"['국립유명산자연휴양림', '경반계곡', '용추폭포', '아침고요수목원', '자라섬 남도', '경강교 인증센터', '보야지투자라섬', '자라섬 꽃테마공원', '가평레일파크', '에델바이스 스위스 테마파크']"
a_a005158,"['화성융릉과건릉', '서해랑제부도해상케이블카 제부승강장', '제부도해수욕장', '서해랑제부도해상케이블카 전곡승강장', '제부도', '동탄호수공원', '보통저수지', '화성시우리꽃식물원', '제부도 빨간등대', '제부도 워터워크']"
a_a010127,"['경반계곡', '국립유명산자연휴양림', '경강교 인증센터', '자라섬 남도', '아침고요수목원', '가평레일파크', '용추폭포', '에델바이스 스위스 테마파크', '보야지투자라섬', '자라섬 꽃테마공원']"
a_a004696,"['메가박스 성수', '아더 스페이스 2.0 플래그십 스토어', '서울숲', '그라운드시소 성수', '두부마을']"
a_a001130,"['아트원씨어터', '어둠속의대화', '유니플렉스', '국립유명산자연휴양림', '창덕궁 돈화문', '창덕궁 후원', '인왕산 수성동계곡', '경반계곡', '인왕산', '콘텐츠박스']"
a_a005986,"['수원화성 연무대 관광안내소', '수원탑동시민농장', '수원시립 아이파크미술관', '서울대학교 수원수목원', '수원화성 서장대', '매향교', '방화수류정', '플라잉수원', '경수갤러리', '화서공원']"
a_a001971,"['비스타워커힐 서울', '빛의시어터', '뚝섬한강공원', '서울어린이대공원', '그랜드워커힐서울', '서울어린이대공원 동물원']"
a_a005956,"['남한산성둘레길 1코스', '화담숲', '남한산성 서문 전망대', '남한산성 행궁', '남한산성', '한국도자재단 경기도자박물관', '곤지암리조트 스파라스파', '곤지암리조트']"
a_a005485,"['수원시립 아이파크미술관', '플라잉수원', '방화수류정', '경수갤러리', '수원화성 연무대 관광안내소', '용연', '서울대학교 수원수목원', '광교호수공원', '수원탑동시민농장', '매향교']"
a_a000820,"['경반계곡', '경강교 인증센터', '국립유명산자연휴양림', '자라섬 남도', '에델바이스 스위스 테마파크', '용추폭포', '아침고요수목원', '가평레일파크', '자라섬 꽃테마공원', '청평호']"
a_a004420,"['붕어섬', '강촌레일파크 김유정역', '유기농카페', '춘천삼악산호수케이블카', '의암공원', '신매대교 인증센터', '삼악산', '남문', '소양강', '남이섬']"
a_a014301,"['수원시립 아이파크미술관', '경수갤러리', '플라잉수원', '서울대학교 수원수목원', '수원탑동시민농장', '광교호수공원', '용연', '수원화성 연무대 관광안내소', '만석공원', '매향교']"
a_a000978,"['스타벅스 용인에버랜드R점', '에버랜드 로스트밸리', '호암미술관', '에버랜드 정문', '에버랜드 아마존익스프레스', '에버랜드 판다월드', '백남준아트센터', '경기도박물관', '캐리비안베이', '한국민속촌']"
a_a005643,"['남한산성둘레길 1코스', '남한산성 서문 전망대', '남한산성 행궁', '화담숲', '남한산성', '한국도자재단 경기도자박물관', '곤지암리조트 스파라스파', '곤지암리조트']"
a_a005992,"['양주시립민복진미술관', '양주시립장욱진미술관', '필룩스조명박물관', '회암사지박물관', '양주나리농원']"
a_a014856,"['붕어섬', '신매대교 인증센터', '유기농카페', '남이섬', '강촌레일파크 김유정역', '국립춘천박물관', '춘천삼악산호수케이블카', '애니메이션박물관', '김유정문학촌', 'KT&G상상마당 춘천']"
a_a004909,"['남한산성둘레길 1코스', '남한산성 행궁', '남한산성', '남한산성 서문 전망대', '화담숲', '한국도자재단 경기도자박물관', '곤지암리조트 스파라스파', '곤지암리조트']"
a_a015837,"['창덕궁 후원', '창덕궁 돈화문', '인왕산 수성동계곡', '메가박스 성수', '흥인지문공원', '아트원씨어터', '서촌한옥마을', '청계천', '유니플렉스', '서울숲']"
a_a002679,"['남한산성둘레길 1코스', '남한산성 서문 전망대', '남한산성 행궁', '화담숲', '한국도자재단 경기도자박물관', '남한산성', '곤지암리조트 스파라스파', '곤지암리조트']"
d_d004639,"['롯데호텔월드', '아트원씨어터', '유니플렉스', '서촌한옥마을', '창덕궁 돈화문', '창덕궁 후원', '인왕산 수성동계곡', '롯데월드 샤롯데씨어터', '어둠속의대화', '서울공예박물관']"
a_a000824,"['서울 선릉과 정릉', '코엑스', '잠원한강공원', '롯데호텔월드', '광림아트센터 BBCH홀', '마이아트뮤지엄', '롯데월드 샤롯데씨어터', '송파나루공원', '올림픽공원', '롯데월드 어드벤처']"
a_a006232,"['국립수목원', '허브아일랜드', '한탄강하늘다리', '포천아트밸리', '명성산억새밭', '비둘기낭폭포', '한탄강 지질공원센터', '어메이징파크', '운주사', '산정호수']"
a_a014835,"['양화한강공원', '롯데호텔월드', '더현대서울', '롯데월드 샤롯데씨어터', '선유도공원', '롯데월드 어드벤처', '여의도한강공원', '올림픽공원', '여의도공원', '롯데월드타워']"
a_a012155,"['남한산성둘레길 1코스', '남한산성 서문 전망대', '남한산성 행궁', '화담숲', '남한산성', '한국도자재단 경기도자박물관', '곤지암리조트', '곤지암리조트 스파라스파']"
a_a007408,"['비스타워커힐 서울', '서울 선릉과 정릉', '광림아트센터 BBCH홀', '코엑스', '빛의시어터', '마이아트뮤지엄', '잠원한강공원', '뚝섬한강공원', '그랜드워커힐서울', '서울어린이대공원 동물원']"
a_a000891,
a_a007309,"['수원시립 아이파크미술관', '플라잉수원', '수원화성 연무대 관광안내소', '서울대학교 수원수목원', '경수갤러리', '수원탑동시민농장', '광교호수공원', '방화수류정', '수원천', '용연']"
a_a007609,"['호암미술관', '에버랜드 로스트밸리', '스타벅스 용인에버랜드R점', '에버랜드 아마존익스프레스', '에버랜드 정문', '에버랜드 판다월드', '캐리비안베이', '백남준아트센터', '한국민속촌', '에버랜드']"
a_a014164,"['수원시립 아이파크미술관', '경수갤러리', '플라잉수원', '수원화성 연무대 관광안내소', '서울대학교 수원수목원', '수원탑동시민농장', '만석공원', '광교호수공원', '매향교', '장안공원 화서문']"
a_a002121,"['인왕산 수성동계곡', '창덕궁 돈화문', '어둠속의대화', '창덕궁 후원', '유니플렉스', '흥인지문공원', '아트원씨어터', '서촌한옥마을', '광화문', '창경궁']"
a_a002567,"['연천전곡리선사유적지', '전곡선사박물관', '연천호로고루', '연천 전곡리유적 구석기체험숲', '임진강댑싸리공원', '고랑포구역사공원', '재인폭포']"
a_a010138,"['난지한강공원', '하늘공원', '홍익대학교 서울캠퍼스', '경의선숲길', '망원한강공원', '하늘공원 메타세콰이어길', 'KT&G상상마당 홍대', '노을공원']"
a_a003006,"['율동공원', '아트원씨어터', '창덕궁 후원', '어둠속의대화', '서촌한옥마을', '유니플렉스', '창덕궁 돈화문', '청운문학도서관', '서울공예박물관', '흥인지문공원']"
a_a003778,"['경수갤러리', '수원시립 아이파크미술관', '플라잉수원', '서울대학교 수원수목원', '수원화성 연무대 관광안내소', '방화수류정', '수원화성박물관', '수원화성 서장대', '수원화성 동북공심돈', '매향교']"
a_a001957,"['수원시립 아이파크미술관', '플라잉수원', '경수갤러리', '광교호수공원', '용연', '서울대학교 수원수목원', '수원화성 연무대 관광안내소', '수원탑동시민농장', '만석공원', '수원화성']"
a_a001753,"['롯데호텔월드', '롯데월드 샤롯데씨어터', '롯데월드 어드벤처', '롯데월드아쿠아리움', '올림픽공원', '롯데월드', '석촌호수 서호', '석촌호수 동호', '롯데월드타워', '올림픽공원 88잔디마당']"
a_a007102,"['롯데호텔월드', '롯데월드타워', '롯데월드 샤롯데씨어터', '석촌호수 서호', '석촌호수산책길', '롯데시네마 월드타워', '롯데월드 어드벤처', '올림픽공원', '롯데월드', '올림픽공원 88잔디마당']"
a_a002760,"['경반계곡', '국립유명산자연휴양림', '자라섬 남도', '아침고요수목원', '경강교 인증센터', '용추폭포', '자라섬', '가평레일파크', '보야지투자라섬', '에델바이스 스위스 테마파크']"
a_a003073,"['테르메덴 실외온천풀', '덕평공룡수목원', '시몬스 테라스점', '설봉공원', '예스파크 이천도자예술마을', '예스파크', '이천시립박물관', '이천시립월전미술관', '이천도자기축제', '테르메덴']"
